subscription_id,customer_id,plan,monthly_revenue,is_churned,created_at
709,709,Enterprise,999,0,2023-02-05
710,710,Enterprise,99,1,2024-01-18
711,711,Professional,999,0,2023-07-09
712,712,Enterprise,49,0,2024-03-21
713,713,Basic,999,0,2023-04-16
714,714,Basic,199,1,2024-06-13
715,715,Basic,999,1,2024-05-17
716,716,Enterprise,999,0,2023-03-23
717,717,Enterprise,499,0,2023-07-30
718,718,Basic,49,0,2023-07-06
719,719,Professional,199,0,2023-08-17
720,720,Enterprise,49,0,2023-03-13
721,721,Professional,499,0,2024-03-26
722,722,Enterprise,999,0,2024-08-30
723,723,Enterprise,199,1,2024-06-27
724,724,Basic,999,0,2023-12-15
725,725,Enterprise,499,0,2024-08-18
726,726,Professional,499,0,2023-10-03
727,727,Enterprise,99,0,2023-09-30
728,728,Enterprise,199,0,2023-11-24
729,729,Enterprise,499,0,2024-05-11
730,730,Basic,49,0,2024-05-25
731,731,Basic,99,0,2023-04-04
732,732,Professional,499,0,2024-04-11
733,733,Basic,499,0,2024-04-15
734,734,Enterprise,49,0,2024-01-02
735,735,Basic,49,0,2023-05-20
736,736,Professional,499,0,2024-10-28
737,737,Professional,49,0,2024-11-13
738,738,Basic,99,0,2024-02-28
739,739,Enterprise,49,0,2023-08-21
740,740,Enterprise,199,0,2024-03-25
741,741,Enterprise,499,1,2023-07-03
742,742,Professional,99,1,2024-08-02
743,743,Enterprise,49,0,2023-10-15
744,744,Enterprise,499,0,2023-07-05
745,745,Professional,49,1,2023-07-29
746,746,Enterprise,499,0,2023-05-17
747,747,Professional,99,0,2024-08-01
748,748,Basic,99,0,2023-12-26
749,749,Basic,49,0,2024-04-08
750,750,Professional,99,1,2024-11-17
751,751,Professional,49,0,2023-05-12
752,752,Professional,499,0,2024-03-08
753,753,Professional,999,0,2023-10-21
754,754,Professional,999,0,2023-01-25
755,755,Enterprise,499,0,2023-04-22
756,756,Professional,199,0,2024-10-24
757,757,Basic,199,0,2024-05-17
758,758,Basic,999,0,2023-11-07
759,759,Enterprise,99,0,2024-07-24
760,760,Enterprise,999,0,2024-08-24
761,761,Professional,49,0,2024-08-28
762,762,Basic,499,0,2024-11-04
763,763,Basic,99,0,2023-07-10
764,764,Professional,999,0,2024-09-02
765,765,Basic,999,0,2024-08-24
766,766,Basic,999,0,2024-01-01
767,767,Professional,999,0,2024-02-19
768,768,Enterprise,49,0,2024-02-11
769,769,Professional,199,0,2024-01-25
770,770,Enterprise,999,0,2024-06-09
771,771,Enterprise,49,0,2024-02-23
772,772,Enterprise,999,0,2023-11-13
773,773,Professional,999,0,2023-06-13
774,774,Basic,499,1,2023-07-06
775,775,Professional,99,0,2023-08-25
776,776,Enterprise,999,1,2024-05-01
777,777,Professional,49,0,2023-05-05
778,778,Professional,999,0,2023-07-16
779,779,Professional,999,0,2024-10-24
780,780,Professional,999,1,2023-01-04
781,781,Professional,49,0,2024-08-30
782,782,Enterprise,199,0,2023-04-16
783,783,Professional,199,1,2024-02-20
784,784,Enterprise,49,0,2024-05-29
785,785,Professional,49,0,2023-09-08
786,786,Professional,499,0,2023-03-10
787,787,Professional,49,0,2023-08-25
788,788,Enterprise,49,0,2024-08-28
789,789,Basic,199,0,2023-04-09
790,790,Professional,99,1,2024-03-23
791,791,Enterprise,49,0,2023-11-27
792,792,Enterprise,49,0,2024-10-17
793,793,Professional,499,1,2023-11-29
794,794,Professional,499,0,2023-10-10
795,795,Basic,49,0,2023-09-10
796,796,Basic,999,0,2024-09-21
797,797,Basic,499,0,2023-06-29
798,798,Professional,499,0,2024-03-06
799,799,Basic,499,0,2023-01-27
800,800,Professional,99,0,2023-08-12
801,801,Professional,999,0,2023-02-03
802,802,Basic,499,0,2024-11-22
803,803,Basic,499,0,2024-08-04
804,804,Enterprise,99,0,2024-01-23
805,805,Basic,99,0,2023-10-27
806,806,Enterprise,199,0,2024-08-02
807,807,Professional,199,1,2023-07-08
808,808,Basic,99,0,2023-05-10
809,809,Basic,49,0,2023-03-29
810,810,Basic,499,0,2023-11-02
811,811,Enterprise,499,0,2023-11-17
812,812,Professional,199,0,2023-04-18
813,813,Enterprise,499,0,2023-07-14
814,814,Professional,99,0,2024-10-17
815,815,Professional,999,0,2023-04-06
816,816,Professional,99,0,2023-12-27
817,817,Basic,99,0,2024-04-12
818,818,Basic,99,0,2024-08-23
819,819,Enterprise,49,0,2024-06-05
820,820,Professional,499,0,2024-03-10
821,821,Basic,99,0,2024-07-22
822,822,Professional,999,0,2023-10-07
823,823,Professional,99,0,2024-11-04
824,824,Basic,999,1,2023-01-22
825,825,Enterprise,99,0,2023-05-28
826,826,Enterprise,999,0,2024-11-29
827,827,Enterprise,999,0,2024-08-21
828,828,Basic,499,0,2023-11-06
829,829,Enterprise,199,0,2024-09-07
830,830,Professional,49,0,2023-12-21
831,831,Professional,999,0,2023-10-18
832,832,Enterprise,199,0,2024-05-22
833,833,Professional,199,1,2024-08-30
834,834,Enterprise,199,1,2024-06-11
835,835,Basic,49,0,2024-03-12
836,836,Enterprise,199,0,2023-01-29
837,837,Basic,499,0,2023-07-23
838,838,Basic,199,0,2023-04-12
839,839,Basic,499,0,2023-03-27
840,840,Professional,499,0,2023-07-30
841,841,Enterprise,999,0,2023-10-26
842,842,Enterprise,199,0,2024-03-14
843,843,Professional,199,0,2024-03-02
844,844,Enterprise,49,1,2023-08-08
845,845,Basic,199,1,2024-01-11
846,846,Basic,199,1,2024-10-13
847,847,Professional,49,1,2023-09-26
848,848,Enterprise,199,1,2023-09-17
849,849,Enterprise,49,0,2024-03-13
850,850,Professional,49,0,2024-01-02
851,851,Basic,199,0,2023-06-13
852,852,Enterprise,499,0,2024-02-18
853,853,Professional,199,0,2024-09-09
854,854,Professional,49,1,2023-11-16
855,855,Enterprise,99,0,2023-06-18
856,856,Professional,49,0,2024-11-03
857,857,Enterprise,99,0,2024-03-02
858,858,Professional,999,0,2023-10-18
859,859,Basic,49,0,2023-10-10
860,860,Enterprise,499,0,2023-07-06
861,861,Professional,499,0,2024-05-03
862,862,Basic,499,0,2023-09-25
863,863,Basic,99,1,2024-03-17
864,864,Enterprise,199,0,2024-08-20
865,865,Professional,99,0,2023-02-02
866,866,Basic,999,0,2023-09-03
867,867,Basic,99,0,2023-04-27
868,868,Professional,199,0,2023-09-16
869,869,Enterprise,199,0,2023-12-30
870,870,Professional,49,0,2023-07-15
871,871,Basic,99,0,2023-05-14
872,872,Enterprise,499,0,2023-05-24
873,873,Professional,999,0,2024-03-04
874,874,Enterprise,199,0,2023-11-26
875,875,Basic,199,0,2024-01-22
876,876,Enterprise,999,1,2024-09-14
877,877,Enterprise,999,0,2024-11-21
878,878,Basic,499,0,2023-01-09
879,879,Basic,99,0,2024-09-05
880,880,Basic,199,0,2023-09-23
881,881,Professional,49,0,2023-12-11
882,882,Professional,999,1,2023-06-20
883,883,Basic,199,0,2024-10-19
884,884,Basic,49,0,2023-06-04
885,885,Enterprise,99,0,2023-11-19
886,886,Enterprise,499,0,2024-06-20
887,887,Professional,499,0,2024-01-05
888,888,Professional,199,0,2023-05-27
889,889,Enterprise,49,0,2023-08-21
890,890,Enterprise,499,0,2024-03-14
891,891,Basic,999,0,2024-11-22
892,892,Professional,199,0,2023-05-07
893,893,Basic,499,0,2023-11-06
894,894,Basic,999,0,2023-08-02
895,895,Enterprise,199,0,2024-10-07
896,896,Enterprise,999,0,2023-06-07
897,897,Professional,199,0,2024-09-06
898,898,Enterprise,99,0,2024-03-10
899,899,Professional,49,0,2023-04-19
900,900,Basic,499,0,2023-12-09
901,901,Professional,99,0,2024-06-20
902,902,Professional,999,0,2024-07-03
903,903,Professional,49,0,2023-12-21
904,904,Basic,999,0,2023-12-10
905,905,Professional,199,0,2024-05-22
906,906,Professional,199,0,2023-01-25
907,907,Basic,99,0,2024-03-14
908,908,Enterprise,49,0,2024-09-25
909,909,Basic,499,0,2023-10-01
910,910,Professional,49,0,2024-05-30
911,911,Basic,199,0,2023-05-23
912,912,Professional,99,0,2024-10-19
913,913,Enterprise,49,1,2023-04-05
914,914,Professional,199,1,2023-09-24
915,915,Basic,499,0,2024-10-14
916,916,Professional,999,1,2024-07-25
917,917,Enterprise,99,0,2023-03-30
918,918,Professional,999,0,2024-10-26
919,919,Basic,199,0,2024-08-16
920,920,Basic,49,0,2024-04-11
921,921,Enterprise,49,0,2023-07-02
922,922,Enterprise,199,0,2023-05-24
923,923,Professional,999,1,2023-06-22
924,924,Basic,99,1,2024-06-01
925,925,Enterprise,199,0,2024-11-16
926,926,Professional,999,0,2023-03-16
927,927,Professional,199,0,2023-08-10
928,928,Professional,49,0,2024-09-12
929,929,Enterprise,999,0,2024-01-22
930,930,Enterprise,499,0,2023-08-18
931,931,Enterprise,499,0,2024-11-20
932,932,Professional,199,0,2024-01-24
933,933,Enterprise,999,1,2024-03-22
934,934,Professional,99,0,2024-09-19
935,935,Enterprise,199,0,2024-08-04
936,936,Basic,99,0,2023-12-27
937,937,Professional,99,0,2023-01-01
938,938,Basic,999,0,2023-03-23
939,939,Basic,199,0,2024-01-27
940,940,Basic,999,0,2024-07-21
941,941,Basic,99,0,2024-04-29
942,942,Enterprise,99,1,2024-03-17
943,943,Enterprise,49,0,2024-08-15
944,944,Enterprise,49,0,2024-03-01
945,945,Professional,99,0,2023-10-05
946,946,Basic,49,0,2024-06-13
947,947,Basic,199,0,2023-03-23
948,948,Professional,499,1,2024-03-14
949,949,Professional,49,0,2024-04-16
950,950,Enterprise,999,0,2023-06-20
951,951,Enterprise,99,0,2024-05-13
952,952,Professional,99,0,2023-10-23
953,953,Professional,999,0,2023-12-29
954,954,Professional,199,0,2023-10-25
955,955,Enterprise,49,0,2023-03-06
956,956,Professional,499,0,2024-11-27
957,957,Professional,999,0,2023-07-31
958,958,Basic,99,0,2023-06-07
959,959,Enterprise,199,0,2024-03-15
960,960,Basic,999,0,2023-04-24
961,961,Basic,199,0,2023-11-17
962,962,Basic,99,0,2023-03-02
963,963,Enterprise,49,0,2023-06-20
964,964,Professional,99,0,2023-04-18
965,965,Professional,999,0,2024-03-09
966,966,Enterprise,999,0,2024-03-13
967,967,Enterprise,99,0,2023-04-07
968,968,Enterprise,499,0,2023-04-07
969,969,Enterprise,99,0,2023-05-10
970,970,Professional,199,0,2023-03-20
971,971,Enterprise,199,1,2024-10-24
972,972,Professional,49,0,2024-09-08
973,973,Basic,499,0,2023-08-14
974,974,Basic,99,0,2023-07-10
975,975,Professional,199,0,2024-05-08
976,976,Professional,49,0,2023-01-13
977,977,Enterprise,49,0,2023-03-15
978,978,Basic,49,0,2024-03-04
979,979,Basic,49,0,2023-11-14
980,980,Basic,99,0,2023-04-04
981,981,Professional,99,0,2023-06-01
982,982,Basic,999,0,2023-04-11
983,983,Enterprise,99,0,2023-05-12
984,984,Basic,199,0,2023-07-24
985,985,Professional,49,0,2024-06-21
986,986,Basic,999,0,2024-04-24
987,987,Enterprise,49,0,2024-08-10
988,988,Basic,199,1,2024-10-27
989,989,Professional,49,0,2023-07-08
990,990,Enterprise,499,0,2024-05-01
991,991,Basic,99,0,2024-10-27
992,992,Basic,199,1,2024-07-28
993,993,Professional,499,0,2024-02-02
994,994,Basic,99,0,2024-08-12
995,995,Enterprise,99,1,2024-07-31
996,996,Enterprise,499,0,2023-09-11
997,997,Enterprise,499,0,2023-11-18
998,998,Professional,999,1,2023-08-26
999,999,Enterprise,999,0,2023-05-03
1000,1000,Enterprise,999,0,2023-06-04
1001,1001,Enterprise,199,0,2023-05-23
1002,1002,Basic,199,0,2023-09-28
1003,1003,Professional,49,0,2023-05-29
1004,1004,Enterprise,99,1,2024-06-09
1005,1005,Professional,49,0,2024-09-25
1006,1006,Professional,99,0,2024-05-30
1007,1007,Professional,99,0,2023-05-12
1008,1008,Enterprise,999,0,2024-01-27
1009,1009,Basic,99,0,2023-01-02
1010,1010,Basic,499,0,2023-07-31
1011,1011,Enterprise,499,0,2024-10-22
1012,1012,Professional,49,0,2023-05-15
1013,1013,Professional,99,1,2024-07-09
1014,1014,Basic,199,0,2023-10-21
1015,1015,Basic,49,0,2023-02-08
1016,1016,Basic,199,0,2023-10-25
1017,1017,Basic,199,0,2023-01-25
1018,1018,Enterprise,999,0,2023-12-09
1019,1019,Enterprise,49,0,2024-06-13
1020,1020,Basic,999,1,2024-02-06
1021,1021,Professional,199,1,2023-06-26
1022,1022,Enterprise,49,0,2024-06-08
1023,1023,Professional,99,0,2023-10-02
1024,1024,Professional,999,0,2024-06-29
1025,1025,Enterprise,999,0,2024-02-14
1026,1026,Professional,99,0,2024-11-28
1027,1027,Professional,999,1,2024-08-16
1028,1028,Professional,499,0,2023-03-29
1029,1029,Basic,999,0,2024-02-01
1030,1030,Enterprise,99,0,2023-06-27
1031,1031,Basic,499,0,2023-09-12
1032,1032,Basic,999,0,2023-01-26
1033,1033,Basic,49,1,2023-08-25
1034,1034,Enterprise,499,1,2023-07-08
1035,1035,Basic,499,0,2023-10-27
1036,1036,Basic,499,1,2024-11-24
1037,1037,Professional,99,0,2024-09-06
1038,1038,Basic,49,0,2023-06-30
1039,1039,Professional,199,0,2024-08-08
1040,1040,Professional,199,0,2023-07-01
1041,1041,Basic,499,0,2023-10-08
1042,1042,Professional,99,0,2023-11-05
1043,1043,Enterprise,499,0,2023-04-15
1044,1044,Basic,99,1,2023-01-28
1045,1045,Enterprise,99,0,2023-06-16
1046,1046,Professional,99,0,2024-11-16
1047,1047,Basic,499,0,2023-05-30
1048,1048,Enterprise,199,0,2024-07-14
1049,1049,Enterprise,49,0,2023-03-21
1050,1050,Enterprise,499,0,2024-04-22
1051,1051,Enterprise,499,0,2024-05-17
1052,1052,Basic,99,1,2023-02-13
1053,1053,Basic,999,0,2024-10-29
1054,1054,Professional,999,0,2024-02-07
1055,1055,Basic,999,0,2023-01-19
1056,1056,Enterprise,99,1,2024-05-21
1057,1057,Professional,999,0,2023-10-24
1058,1058,Basic,199,0,2024-03-19
1059,1059,Basic,999,0,2023-03-19
1060,1060,Basic,49,0,2023-02-27
1061,1061,Professional,99,0,2024-04-28
1062,1062,Professional,49,1,2024-07-08
1063,1063,Professional,999,1,2023-08-07
1064,1064,Basic,49,1,2024-11-24
1065,1065,Basic,999,1,2023-02-26
1066,1066,Enterprise,999,0,2024-03-01
1067,1067,Basic,499,0,2023-02-24
1068,1068,Basic,199,0,2024-01-03
1069,1069,Enterprise,199,1,2023-11-18
1070,1070,Professional,49,0,2023-11-25
1071,1071,Enterprise,99,0,2024-02-27
1072,1072,Basic,999,0,2024-02-28
1073,1073,Enterprise,999,0,2023-07-15
1074,1074,Basic,199,0,2023-02-26
1075,1075,Basic,49,0,2023-07-28
1076,1076,Basic,199,0,2024-02-23
1077,1077,Enterprise,99,0,2024-10-02
1078,1078,Enterprise,499,1,2023-01-27
1079,1079,Professional,99,0,2024-03-03
1080,1080,Professional,49,1,2024-05-25
1081,1081,Enterprise,499,0,2024-01-24
1082,1082,Professional,499,0,2024-02-16
1083,1083,Basic,499,1,2023-11-07
1084,1084,Professional,499,1,2023-12-17
1085,1085,Professional,99,0,2024-10-19
1086,1086,Enterprise,49,0,2023-07-15
1087,1087,Professional,999,0,2024-04-30
1088,1088,Enterprise,99,0,2023-03-19
1089,1089,Basic,199,0,2023-03-15
1090,1090,Enterprise,99,0,2024-01-11
1091,1091,Basic,99,0,2023-11-21
1092,1092,Enterprise,499,1,2024-04-30
1093,1093,Basic,199,0,2023-06-17
1094,1094,Basic,199,0,2023-05-21
1095,1095,Enterprise,499,0,2024-08-11
1096,1096,Enterprise,199,0,2024-01-02
1097,1097,Basic,499,1,2024-08-03
1098,1098,Professional,499,0,2024-05-07
1099,1099,Basic,999,0,2023-12-02
1100,1100,Professional,99,0,2023-04-27
1101,1101,Professional,999,0,2024-08-09
1102,1102,Basic,49,0,2024-06-15
1103,1103,Basic,999,1,2024-10-18
1104,1104,Basic,99,1,2023-06-15
1105,1105,Basic,999,0,2024-08-06
1106,1106,Enterprise,999,1,2023-06-15
1107,1107,Basic,499,0,2024-09-26
1108,1108,Enterprise,999,0,2024-05-28
1109,1109,Basic,999,0,2023-06-30
1110,1110,Enterprise,199,0,2024-05-07
1111,1111,Professional,999,1,2023-07-06
1112,1112,Basic,199,0,2023-06-03
1113,1113,Basic,499,0,2023-02-08
1114,1114,Basic,199,0,2024-03-17
1115,1115,Enterprise,99,1,2023-04-21
1116,1116,Professional,49,1,2024-02-16
1117,1117,Basic,99,1,2023-02-20
1118,1118,Basic,99,0,2023-09-15
1119,1119,Professional,999,0,2024-11-06
1120,1120,Basic,99,0,2024-01-24
1121,1121,Professional,99,0,2023-08-24
1122,1122,Enterprise,999,0,2024-10-17
1123,1123,Professional,199,0,2023-11-07
1124,1124,Basic,199,0,2024-11-28
1125,1125,Professional,999,0,2024-08-31
1126,1126,Professional,499,0,2024-03-23
1127,1127,Professional,99,0,2023-09-28
1128,1128,Professional,49,1,2024-07-02
1129,1129,Basic,999,0,2023-06-08
1130,1130,Enterprise,999,0,2023-08-04
1131,1131,Enterprise,999,0,2023-08-08
1132,1132,Basic,99,0,2023-10-10
1133,1133,Basic,99,0,2023-05-09
1134,1134,Professional,99,0,2024-09-28
1135,1135,Basic,99,0,2024-08-21
1136,1136,Basic,499,0,2024-01-03
1137,1137,Enterprise,999,0,2024-09-19
1138,1138,Basic,499,0,2023-11-27
1139,1139,Enterprise,199,1,2024-04-02
1140,1140,Basic,49,0,2023-07-26
1141,1141,Professional,999,0,2023-10-26
1142,1142,Enterprise,49,0,2023-04-13
1143,1143,Basic,49,1,2023-01-07
1144,1144,Basic,499,0,2024-03-30
1145,1145,Enterprise,49,0,2023-11-29
1146,1146,Basic,99,0,2024-08-14
1147,1147,Basic,999,0,2024-09-10
1148,1148,Professional,499,1,2023-10-19
1149,1149,Enterprise,999,0,2023-03-07
1150,1150,Enterprise,49,1,2024-08-19
1151,1151,Professional,999,0,2024-07-14
1152,1152,Enterprise,199,0,2024-05-09
1153,1153,Basic,99,0,2023-08-17
1154,1154,Professional,99,1,2023-12-03
1155,1155,Professional,49,0,2023-12-28
1156,1156,Basic,999,0,2023-01-29
1157,1157,Basic,99,0,2023-09-17
1158,1158,Professional,199,0,2023-03-16
1159,1159,Enterprise,99,1,2024-03-04
1160,1160,Professional,999,0,2023-11-09
1161,1161,Basic,499,0,2024-06-03
1162,1162,Professional,99,0,2024-10-10
1163,1163,Basic,999,0,2023-07-23
1164,1164,Basic,199,0,2024-01-21
1165,1165,Basic,199,1,2023-10-27
1166,1166,Professional,499,0,2023-06-21
1167,1167,Enterprise,99,0,2023-02-27
1168,1168,Professional,199,1,2023-10-13
1169,1169,Basic,199,0,2024-07-18
1170,1170,Professional,99,0,2024-04-28
1171,1171,Professional,499,0,2023-04-10
1172,1172,Professional,199,0,2024-09-17
1173,1173,Basic,199,1,2023-11-25
1174,1174,Professional,199,0,2023-11-24
1175,1175,Basic,999,0,2024-11-12
1176,1176,Basic,99,0,2024-08-31
1177,1177,Enterprise,99,0,2024-11-19
1178,1178,Professional,49,0,2024-09-10
1179,1179,Professional,999,1,2023-05-24
1180,1180,Professional,99,0,2024-01-04
1181,1181,Professional,999,0,2024-03-21
1182,1182,Enterprise,199,0,2023-04-09
1183,1183,Enterprise,99,0,2023-08-21
1184,1184,Enterprise,199,1,2023-08-14
1185,1185,Basic,199,0,2024-09-23
1186,1186,Basic,49,0,2024-09-06
1187,1187,Enterprise,499,0,2024-08-28
1188,1188,Basic,999,0,2024-06-07
1189,1189,Enterprise,199,0,2023-01-24
1190,1190,Basic,499,0,2024-05-10
1191,1191,Enterprise,199,0,2023-07-11
1192,1192,Professional,99,1,2023-08-20
1193,1193,Professional,199,0,2024-03-12
1194,1194,Enterprise,49,0,2023-05-29
1195,1195,Basic,499,0,2024-07-09
1196,1196,Professional,499,0,2023-03-17
1197,1197,Basic,999,0,2023-09-24
1198,1198,Enterprise,999,1,2024-11-03
1199,1199,Professional,49,0,2023-05-10
1200,1200,Basic,499,0,2024-01-24
1201,1201,Professional,499,0,2023-02-07
1202,1202,Basic,49,0,2024-03-29
1203,1203,Basic,199,0,2023-01-13
1204,1204,Enterprise,999,0,2023-11-28
1205,1205,Enterprise,499,1,2024-01-22
1206,1206,Professional,99,0,2023-06-10
1207,1207,Professional,49,0,2024-07-04
1208,1208,Enterprise,99,0,2024-05-12
1209,1209,Professional,49,0,2023-11-21
1210,1210,Enterprise,99,0,2024-05-30
1211,1211,Basic,999,0,2024-06-24
1212,1212,Professional,49,0,2024-02-05
1213,1213,Professional,999,0,2024-11-23
1214,1214,Basic,49,0,2024-06-13
1215,1215,Professional,199,0,2023-11-22
1216,1216,Professional,999,0,2023-07-21
1217,1217,Enterprise,49,0,2024-01-18
1218,1218,Professional,199,0,2024-06-07
1219,1219,Enterprise,49,0,2023-10-15
1220,1220,Professional,499,0,2024-10-10
1221,1221,Basic,49,0,2023-04-13
1222,1222,Professional,999,1,2024-04-07
1223,1223,Professional,199,1,2024-09-25
1224,1224,Basic,99,0,2024-02-24
1225,1225,Professional,499,0,2023-10-15
1226,1226,Professional,199,1,2024-05-22
1227,1227,Enterprise,499,0,2023-02-22
1228,1228,Enterprise,499,0,2024-05-10
1229,1229,Professional,999,0,2024-09-04
1230,1230,Professional,499,0,2023-05-10
1231,1231,Professional,99,0,2023-02-28
1232,1232,Professional,999,0,2023-05-19
1233,1233,Enterprise,199,0,2024-04-27
1234,1234,Basic,199,0,2024-02-16
1235,1235,Professional,999,0,2023-07-30
1236,1236,Basic,49,1,2024-06-04
1237,1237,Enterprise,49,0,2023-08-31
1238,1238,Basic,499,0,2023-03-08
1239,1239,Enterprise,999,0,2024-02-11
1240,1240,Professional,49,0,2023-06-07
1241,1241,Professional,99,0,2023-10-10
1242,1242,Basic,49,1,2023-08-02
1243,1243,Professional,999,1,2024-01-15
1244,1244,Professional,99,0,2024-08-27
1245,1245,Basic,99,1,2024-10-09
1246,1246,Professional,49,0,2023-09-18
1247,1247,Enterprise,499,0,2023-01-07
1248,1248,Professional,99,1,2023-02-22
1249,1249,Enterprise,499,0,2024-02-13
1250,1250,Enterprise,499,0,2024-08-17
1251,1251,Basic,99,0,2023-10-17
1252,1252,Professional,99,0,2023-06-22
1253,1253,Enterprise,199,0,2023-02-08
1254,1254,Professional,999,0,2023-10-11
1255,1255,Professional,199,0,2023-12-05
1256,1256,Basic,199,0,2024-09-10
1257,1257,Professional,99,0,2024-01-02
1258,1258,Enterprise,49,1,2024-03-19
1259,1259,Basic,49,0,2023-06-04
1260,1260,Enterprise,99,0,2024-07-22
1261,1261,Professional,999,1,2024-04-07
1262,1262,Enterprise,99,0,2023-06-01
1263,1263,Professional,999,0,2023-10-29
1264,1264,Basic,499,0,2023-06-10
1265,1265,Professional,999,0,2023-04-23
1266,1266,Basic,49,0,2023-04-25
1267,1267,Professional,199,0,2023-08-21
1268,1268,Enterprise,199,0,2023-08-05
1269,1269,Basic,49,0,2023-12-26
1270,1270,Enterprise,199,0,2023-06-29
1271,1271,Enterprise,999,1,2024-07-23
1272,1272,Professional,99,0,2024-07-20
1273,1273,Basic,499,1,2023-11-29
1274,1274,Enterprise,99,0,2023-04-03
1275,1275,Professional,999,0,2023-05-20
1276,1276,Professional,999,1,2023-03-26
1277,1277,Enterprise,499,0,2024-10-14
1278,1278,Enterprise,199,1,2024-02-26
1279,1279,Basic,49,0,2024-08-20
1280,1280,Enterprise,199,0,2023-08-26
1281,1281,Professional,199,0,2024-07-29
1282,1282,Professional,199,0,2023-07-27
1283,1283,Enterprise,99,0,2024-09-03
1284,1284,Enterprise,499,0,2024-11-18
1285,1285,Enterprise,99,1,2024-06-01
1286,1286,Professional,49,0,2023-07-01
