customer_id,region,segment,signup_date
3051,Spain,Enterprise,2024-01-30
3052,Ireland,SMB,2024-03-23
3053,Spain,Mid-Market,2024-05-30
3054,France,Mid-Market,2023-06-29
3055,Germany,Enterprise,2024-02-04
3056,Spain,Mid-Market,2023-08-28
3057,UK,SMB,2023-08-13
3058,UK,SMB,2024-09-16
3059,Germany,SMB,2024-06-02
3060,France,Mid-Market,2024-06-13
3061,Ireland,SMB,2024-05-12
3062,Ireland,Enterprise,2023-01-06
3063,Ireland,SMB,2023-12-15
3064,Germany,SMB,2024-05-04
3065,UK,SMB,2023-03-07
3066,Spain,SMB,2024-10-25
3067,UK,SMB,2023-12-01
3068,Ireland,Mid-Market,2024-04-09
3069,Germany,SMB,2024-06-24
3070,Spain,SMB,2024-11-27
3071,UK,Mid-Market,2024-08-09
3072,Ireland,Enterprise,2024-01-14
3073,Spain,Mid-Market,2024-04-09
3074,UK,Enterprise,2023-09-26
3075,Spain,SMB,2023-06-04
3076,UK,Mid-Market,2023-06-10
3077,Germany,SMB,2023-01-27
3078,Germany,SMB,2024-07-01
3079,Germany,Mid-Market,2024-06-25
3080,Germany,Mid-Market,2023-05-12
3081,Ireland,SMB,2023-08-18
3082,Ireland,SMB,2023-09-08
3083,France,Mid-Market,2024-11-08
3084,Ireland,SMB,2023-12-15
3085,Germany,SMB,2023-09-23
3086,UK,Mid-Market,2023-12-11
3087,France,SMB,2024-06-08
3088,Ireland,Mid-Market,2024-01-10
3089,UK,Mid-Market,2023-03-15
3090,France,SMB,2024-06-08
3091,UK,Mid-Market,2024-07-22
3092,Ireland,SMB,2023-03-13
3093,Ireland,SMB,2023-02-21
3094,Spain,SMB,2023-11-05
3095,Ireland,SMB,2023-03-08
3096,France,SMB,2024-07-27
3097,Ireland,Mid-Market,2023-09-25
3098,Ireland,Mid-Market,2023-02-19
3099,Spain,Mid-Market,2023-05-25
3100,Germany,Enterprise,2024-08-04
3101,Germany,SMB,2024-01-24
3102,France,Mid-Market,2024-01-20
3103,UK,SMB,2023-07-05
3104,Ireland,SMB,2024-07-08
3105,France,SMB,2024-11-30
3106,Ireland,SMB,2024-07-11
3107,Germany,Mid-Market,2023-06-15
3108,UK,Enterprise,2023-11-28
3109,France,Mid-Market,2024-03-29
3110,Spain,SMB,2024-02-24
3111,UK,SMB,2024-01-21
3112,Spain,Mid-Market,2024-06-14
3113,UK,Mid-Market,2024-05-28
3114,Germany,SMB,2023-05-21
3115,Spain,Mid-Market,2024-02-27
3116,UK,SMB,2024-08-04
3117,Germany,Mid-Market,2023-07-21
3118,UK,SMB,2023-04-22
3119,Spain,Mid-Market,2023-12-24
3120,Spain,SMB,2023-09-27
3121,Germany,Mid-Market,2023-01-23
3122,France,SMB,2024-03-20
3123,Ireland,Mid-Market,2023-07-30
3124,Ireland,SMB,2023-09-21
3125,Ireland,SMB,2024-05-30
3126,Spain,SMB,2024-07-21
3127,UK,Mid-Market,2023-07-18
3128,Ireland,SMB,2024-01-28
3129,Germany,SMB,2023-04-20
3130,Germany,SMB,2024-10-07
3131,Germany,SMB,2023-03-17
3132,UK,Mid-Market,2023-02-24
3133,UK,SMB,2024-07-23
3134,Germany,SMB,2024-11-13
3135,Spain,Mid-Market,2023-05-12
3136,France,SMB,2024-11-04
3137,Germany,Mid-Market,2024-03-16
3138,France,Mid-Market,2023-08-27
3139,Germany,SMB,2024-09-17
3140,UK,SMB,2023-03-03
3141,Spain,SMB,2023-01-09
3142,Ireland,SMB,2023-12-22
3143,Germany,Enterprise,2024-03-26
3144,Germany,Mid-Market,2023-07-02
3145,France,SMB,2024-06-02
3146,Spain,SMB,2024-07-19
3147,Ireland,Mid-Market,2023-01-24
3148,Spain,SMB,2023-08-28
3149,Germany,Mid-Market,2024-10-29
3150,Germany,Enterprise,2023-09-15
3151,Ireland,SMB,2024-05-29
3152,Germany,SMB,2023-05-28
3153,Germany,SMB,2023-09-25
3154,Germany,SMB,2024-05-15
3155,Ireland,Mid-Market,2023-01-18
3156,Ireland,Mid-Market,2024-04-30
3157,France,SMB,2024-07-19
3158,Spain,SMB,2024-10-05
3159,Spain,Mid-Market,2024-02-19
3160,Spain,Mid-Market,2024-11-21
3161,France,SMB,2024-01-10
3162,Germany,Mid-Market,2023-02-18
3163,Ireland,Mid-Market,2023-04-13
3164,Germany,SMB,2023-07-20
3165,Ireland,SMB,2023-10-25
3166,France,SMB,2023-04-18
3167,UK,SMB,2023-09-08
3168,UK,SMB,2023-11-26
3169,Spain,SMB,2024-02-05
3170,Ireland,SMB,2024-04-26
3171,Spain,SMB,2024-03-05
3172,UK,Mid-Market,2023-07-07
3173,UK,SMB,2024-01-27
3174,Spain,Enterprise,2024-04-10
3175,France,SMB,2024-05-14
3176,France,SMB,2024-11-15
3177,Spain,Enterprise,2023-12-22
3178,Spain,SMB,2023-09-23
3179,Spain,SMB,2023-01-12
3180,Ireland,SMB,2024-07-30
3181,Ireland,Mid-Market,2023-01-28
3182,Germany,SMB,2023-10-15
3183,France,Enterprise,2023-09-02
3184,Germany,SMB,2023-05-01
3185,UK,SMB,2023-08-08
3186,UK,SMB,2024-08-28
3187,France,SMB,2024-01-15
3188,UK,SMB,2024-10-27
3189,Spain,SMB,2023-06-14
3190,Ireland,Mid-Market,2023-10-20
3191,Spain,SMB,2024-08-20
3192,Germany,SMB,2023-12-07
3193,UK,SMB,2024-05-29
3194,Germany,Enterprise,2023-11-19
3195,Spain,Enterprise,2023-07-10
3196,UK,SMB,2024-08-17
3197,Ireland,SMB,2024-07-26
3198,Spain,Enterprise,2024-11-09
3199,Ireland,Mid-Market,2024-11-20
3200,UK,SMB,2023-10-22
3201,UK,SMB,2024-08-04
3202,Germany,Mid-Market,2023-09-12
3203,Germany,Mid-Market,2024-06-06
3204,UK,SMB,2023-07-27
3205,Ireland,Mid-Market,2024-01-16
3206,UK,SMB,2023-02-01
3207,UK,SMB,2024-07-06
3208,France,SMB,2023-05-27
3209,Germany,Mid-Market,2024-11-29
3210,Germany,Enterprise,2024-02-24
3211,Spain,Enterprise,2024-08-14
3212,Spain,Mid-Market,2023-06-09
3213,Germany,SMB,2023-06-04
3214,Germany,SMB,2023-05-24
3215,Ireland,SMB,2024-05-25
3216,France,SMB,2023-10-19
3217,France,Enterprise,2024-04-09
3218,Ireland,SMB,2024-11-22
3219,Ireland,Enterprise,2024-10-24
3220,Spain,SMB,2023-12-17
3221,UK,Enterprise,2024-06-09
3222,Spain,Mid-Market,2024-07-23
3223,Ireland,SMB,2023-06-11
3224,UK,Enterprise,2024-06-07
3225,Germany,SMB,2024-08-21
3226,France,Mid-Market,2024-07-09
3227,Germany,SMB,2024-10-28
3228,Spain,Mid-Market,2023-05-09
3229,France,Enterprise,2023-01-17
3230,France,SMB,2024-05-16
3231,Spain,SMB,2023-09-21
3232,Germany,SMB,2023-09-27
3233,Germany,Mid-Market,2023-01-01
3234,Germany,SMB,2024-01-26
3235,France,Enterprise,2023-03-31
3236,France,SMB,2024-07-06
3237,Germany,SMB,2024-05-06
3238,Ireland,Mid-Market,2024-09-23
3239,Spain,Enterprise,2023-07-30
3240,France,SMB,2024-08-05
3241,France,Mid-Market,2023-11-04
3242,France,SMB,2023-05-13
3243,Ireland,SMB,2023-01-05
3244,France,SMB,2024-07-16
3245,France,SMB,2024-10-22
3246,Ireland,Mid-Market,2024-07-05
3247,Ireland,Mid-Market,2024-11-02
3248,UK,Mid-Market,2023-01-30
3249,UK,Mid-Market,2023-11-08
3250,UK,SMB,2023-07-22
3251,France,Mid-Market,2024-08-03
3252,Ireland,Enterprise,2023-11-27
3253,UK,SMB,2024-06-27
3254,Germany,Mid-Market,2023-09-22
3255,UK,SMB,2023-06-16
3256,UK,SMB,2023-04-11
3257,Germany,SMB,2024-07-27
3258,Germany,SMB,2023-02-05
3259,UK,SMB,2024-07-20
3260,Spain,Enterprise,2024-11-04
3261,France,Enterprise,2024-02-29
3262,Germany,Mid-Market,2024-08-02
3263,Spain,SMB,2024-04-02
3264,Spain,Mid-Market,2023-11-28
3265,UK,SMB,2023-12-24
3266,UK,SMB,2023-05-10
3267,Germany,SMB,2024-08-18
3268,Spain,SMB,2024-02-18
3269,Spain,SMB,2023-07-29
3270,Spain,SMB,2024-05-04
3271,France,SMB,2023-07-21
3272,Spain,SMB,2024-06-16
3273,Spain,Enterprise,2024-07-20
3274,France,SMB,2023-09-01
3275,Germany,SMB,2023-01-18
3276,Spain,SMB,2023-09-24
3277,Ireland,Enterprise,2024-07-01
3278,Ireland,SMB,2023-07-29
3279,Ireland,SMB,2024-11-13
3280,Spain,Mid-Market,2024-11-15
3281,Germany,Enterprise,2024-02-10
3282,Spain,SMB,2024-08-18
3283,Spain,SMB,2024-02-03
3284,Germany,Mid-Market,2023-05-10
3285,UK,Enterprise,2024-09-19
3286,Germany,SMB,2023-12-26
3287,Germany,Mid-Market,2023-09-28
3288,France,SMB,2023-07-18
3289,Germany,SMB,2024-03-26
3290,UK,Enterprise,2023-04-18
3291,France,SMB,2023-02-17
3292,France,SMB,2023-10-06
3293,Ireland,SMB,2023-01-25
3294,Spain,SMB,2023-09-27
3295,Germany,Mid-Market,2024-09-20
3296,France,Enterprise,2023-06-16
3297,Germany,Mid-Market,2024-04-07
3298,Spain,SMB,2024-01-23
3299,France,SMB,2023-01-14
3300,France,Mid-Market,2023-09-03
3301,France,Enterprise,2024-06-13
3302,Spain,SMB,2023-09-06
3303,Spain,Mid-Market,2024-08-21
3304,Ireland,SMB,2023-05-13
3305,Germany,Mid-Market,2024-10-23
3306,France,Mid-Market,2024-10-16
3307,Germany,SMB,2023-03-02
3308,Ireland,SMB,2024-10-12
3309,Germany,SMB,2023-06-25
3310,Ireland,SMB,2023-07-25
3311,Ireland,Mid-Market,2024-03-19
3312,Ireland,SMB,2024-06-30
3313,Germany,Mid-Market,2023-05-02
3314,Germany,SMB,2024-05-04
3315,Spain,SMB,2023-07-21
3316,UK,SMB,2024-07-10
3317,Germany,Enterprise,2023-01-31
3318,Germany,Enterprise,2024-07-05
3319,France,SMB,2024-03-03
3320,UK,SMB,2023-02-23
3321,Germany,Mid-Market,2024-01-10
3322,Ireland,SMB,2023-07-04
3323,Spain,SMB,2023-02-24
3324,Germany,Mid-Market,2024-10-09
3325,France,SMB,2023-08-16
3326,UK,Mid-Market,2023-11-03
3327,Germany,SMB,2024-01-29
3328,UK,Enterprise,2023-07-26
3329,UK,SMB,2023-04-14
3330,UK,SMB,2023-05-05
3331,Ireland,Mid-Market,2024-05-10
3332,Germany,Mid-Market,2024-01-12
3333,Spain,Mid-Market,2023-04-10
3334,Germany,SMB,2024-07-19
3335,Spain,Mid-Market,2024-10-12
3336,Germany,Enterprise,2024-06-14
3337,Germany,SMB,2023-08-30
3338,Spain,Mid-Market,2023-06-15
3339,Ireland,SMB,2023-10-12
3340,Ireland,Enterprise,2024-05-07
3341,UK,SMB,2024-09-10
3342,Ireland,SMB,2023-08-28
3343,Germany,SMB,2023-07-17
3344,UK,SMB,2024-03-04
3345,Spain,Mid-Market,2023-04-21
3346,Ireland,SMB,2023-03-18
3347,UK,SMB,2024-07-24
3348,UK,Enterprise,2023-10-22
3349,France,Enterprise,2024-09-24
3350,UK,SMB,2023-09-09
3351,Ireland,Enterprise,2023-03-04
3352,UK,SMB,2024-06-25
3353,France,SMB,2023-04-28
3354,Ireland,Mid-Market,2024-07-11
3355,Germany,Mid-Market,2023-07-17
3356,Spain,SMB,2024-10-10
3357,France,SMB,2023-11-01
3358,UK,SMB,2024-02-09
3359,France,Enterprise,2023-07-26
3360,France,SMB,2024-09-02
3361,UK,Mid-Market,2024-09-20
3362,France,SMB,2024-07-11
3363,Ireland,SMB,2023-08-29
3364,Ireland,Mid-Market,2023-01-14
3365,Germany,SMB,2024-09-06
3366,UK,SMB,2024-07-14
3367,Spain,Mid-Market,2023-05-31
3368,UK,SMB,2024-10-01
3369,France,Enterprise,2023-12-06
3370,Spain,SMB,2023-03-28
3371,Spain,Mid-Market,2023-04-06
3372,France,Mid-Market,2024-01-27
3373,Spain,Mid-Market,2024-05-23
3374,UK,Mid-Market,2024-02-10
3375,Spain,Mid-Market,2024-02-24
3376,Germany,SMB,2024-10-01
3377,Germany,Mid-Market,2023-06-19
3378,UK,Enterprise,2023-01-03
3379,UK,SMB,2023-07-20
3380,UK,SMB,2024-08-07
3381,UK,SMB,2024-03-30
3382,France,SMB,2024-09-15
3383,UK,SMB,2024-08-19
3384,Ireland,Mid-Market,2023-10-18
3385,Germany,Mid-Market,2023-02-24
3386,France,Mid-Market,2023-12-05
3387,UK,Enterprise,2024-07-24
3388,Germany,SMB,2024-08-14
3389,UK,Mid-Market,2024-07-18
3390,Spain,Mid-Market,2023-08-29
3391,France,SMB,2023-08-29
3392,France,SMB,2023-10-26
3393,France,Mid-Market,2023-01-31
3394,UK,Mid-Market,2023-07-04
3395,France,SMB,2023-09-11
3396,France,Mid-Market,2023-04-29
3397,Ireland,Mid-Market,2024-05-14
3398,Spain,Mid-Market,2023-07-16
3399,France,SMB,2024-06-23
3400,UK,SMB,2024-01-25
3401,UK,SMB,2024-10-23
3402,France,Mid-Market,2024-09-12
3403,Ireland,SMB,2023-10-24
3404,UK,SMB,2024-02-01
3405,Spain,SMB,2023-07-09
3406,Germany,SMB,2024-05-06
3407,France,SMB,2023-12-06
3408,Spain,Mid-Market,2023-05-13
3409,France,SMB,2023-01-30
3410,Spain,Mid-Market,2023-12-06
3411,Ireland,SMB,2023-03-18
3412,France,SMB,2024-04-10
3413,Ireland,SMB,2024-07-07
3414,Ireland,Mid-Market,2024-02-19
3415,France,SMB,2023-08-28
3416,UK,Mid-Market,2023-07-29
3417,UK,SMB,2023-06-03
3418,Spain,SMB,2023-05-09
3419,Germany,SMB,2024-06-06
3420,Spain,SMB,2024-02-18
3421,Ireland,Mid-Market,2024-10-23
3422,Spain,Mid-Market,2024-09-05
3423,France,Mid-Market,2023-09-02
3424,Germany,SMB,2024-10-20
3425,Spain,Mid-Market,2023-12-01
3426,Ireland,SMB,2024-10-11
3427,Ireland,SMB,2023-12-18
3428,Germany,SMB,2023-07-02
3429,Germany,Mid-Market,2024-10-20
3430,UK,SMB,2024-08-04
3431,France,SMB,2024-10-09
3432,Germany,SMB,2024-04-16
3433,Spain,SMB,2023-01-16
3434,UK,SMB,2024-01-15
3435,Ireland,SMB,2023-10-04
3436,Ireland,Mid-Market,2024-11-17
3437,Germany,SMB,2023-06-27
3438,UK,SMB,2023-02-24
3439,UK,SMB,2023-12-23
3440,Germany,Mid-Market,2023-07-13
3441,Germany,Mid-Market,2024-05-13
3442,France,Mid-Market,2024-09-17
3443,Ireland,SMB,2024-03-30
3444,Germany,Mid-Market,2023-03-30
3445,UK,Mid-Market,2024-11-23
3446,Germany,Mid-Market,2023-03-09
3447,Spain,SMB,2023-04-13
3448,Germany,Mid-Market,2024-10-03
3449,Spain,Mid-Market,2023-12-27
3450,France,SMB,2024-07-19
3451,UK,Mid-Market,2023-11-02
3452,France,Mid-Market,2023-12-06
3453,Ireland,SMB,2024-09-27
3454,Spain,SMB,2024-02-23
3455,Spain,SMB,2024-07-09
3456,Ireland,SMB,2024-10-08
3457,UK,SMB,2024-11-29
3458,Ireland,SMB,2023-12-26
3459,France,Mid-Market,2023-05-24
3460,Spain,SMB,2024-09-30
3461,Spain,SMB,2024-07-15
3462,France,SMB,2023-08-15
3463,France,SMB,2023-02-21
3464,UK,Mid-Market,2023-01-11
3465,Spain,SMB,2023-03-22
3466,UK,SMB,2023-08-16
3467,France,SMB,2024-05-20
3468,UK,Mid-Market,2023-11-05
3469,Ireland,SMB,2023-11-23
3470,Ireland,SMB,2023-09-22
3471,France,Mid-Market,2024-04-13
3472,France,Enterprise,2024-09-29
3473,UK,Mid-Market,2023-07-09
3474,France,SMB,2024-07-07
3475,France,Enterprise,2024-11-18
3476,France,Enterprise,2024-08-08
3477,UK,SMB,2024-09-11
3478,UK,SMB,2023-03-31
3479,Germany,Mid-Market,2023-05-27
3480,France,SMB,2023-03-23
3481,Ireland,SMB,2023-03-25
3482,UK,Enterprise,2023-06-02
3483,UK,SMB,2024-01-12
3484,Germany,Enterprise,2024-05-08
3485,Spain,SMB,2023-11-24
3486,France,SMB,2024-05-29
3487,UK,SMB,2023-09-16
3488,Ireland,Mid-Market,2023-02-09
3489,France,SMB,2024-05-29
3490,Germany,Enterprise,2023-01-17
3491,Ireland,Mid-Market,2024-03-17
3492,UK,SMB,2023-09-05
3493,France,Mid-Market,2024-11-20
3494,Germany,Enterprise,2024-07-15
3495,France,Mid-Market,2023-06-24
3496,Germany,Enterprise,2024-04-13
3497,Germany,SMB,2023-08-29
3498,Ireland,Enterprise,2023-01-15
3499,Germany,SMB,2024-05-14
3500,Ireland,SMB,2024-08-05
3501,Spain,Enterprise,2023-09-24
3502,Germany,SMB,2024-07-22
3503,France,SMB,2023-08-04
3504,Ireland,Mid-Market,2024-08-17
3505,France,SMB,2023-07-21
3506,UK,Mid-Market,2023-08-10
3507,Spain,Mid-Market,2024-01-24
3508,Germany,Enterprise,2023-04-22
3509,UK,SMB,2024-06-28
3510,France,Mid-Market,2023-01-25
3511,UK,SMB,2024-07-22
3512,Spain,Mid-Market,2023-08-29
3513,Germany,Mid-Market,2024-09-05
3514,Spain,Mid-Market,2024-04-29
3515,Ireland,Mid-Market,2023-04-04
3516,Spain,SMB,2023-06-14
3517,Germany,SMB,2023-05-18
3518,Spain,SMB,2024-04-06
3519,France,SMB,2024-09-27
3520,Germany,SMB,2024-09-15
3521,Ireland,SMB,2023-10-08
3522,UK,SMB,2023-12-26
3523,Ireland,SMB,2023-07-31
3524,Ireland,SMB,2023-06-02
3525,Spain,SMB,2024-08-14
3526,Germany,SMB,2023-01-29
3527,Spain,Mid-Market,2024-02-20
3528,Ireland,Mid-Market,2023-08-08
3529,UK,Enterprise,2024-05-16
3530,Germany,Mid-Market,2023-08-20
3531,Spain,SMB,2024-03-31
3532,Spain,Mid-Market,2023-07-26
3533,France,SMB,2023-03-08
3534,UK,SMB,2023-08-28
3535,Spain,Mid-Market,2024-05-01
3536,Spain,SMB,2024-03-03
3537,Germany,Mid-Market,2023-12-27
3538,France,Mid-Market,2023-05-14
3539,Germany,SMB,2024-03-13
3540,Spain,SMB,2023-06-30
3541,Spain,SMB,2024-04-28
3542,France,Mid-Market,2024-06-11
3543,France,Mid-Market,2023-04-05
3544,Ireland,SMB,2023-10-30
3545,Ireland,SMB,2023-06-14
3546,Ireland,SMB,2024-06-30
3547,France,SMB,2023-02-12
3548,Spain,Enterprise,2023-05-27
3549,Spain,Enterprise,2024-11-12
3550,UK,Enterprise,2023-10-23
3551,Spain,SMB,2023-03-03
3552,Spain,SMB,2024-05-07
3553,France,Mid-Market,2023-06-18
3554,Germany,Mid-Market,2024-09-21
3555,France,Mid-Market,2023-12-26
3556,UK,Enterprise,2024-02-26
3557,Spain,SMB,2023-10-12
3558,UK,Mid-Market,2024-11-26
3559,Ireland,Mid-Market,2024-05-20
3560,Ireland,SMB,2023-06-29
3561,Germany,Enterprise,2023-12-05
3562,Spain,Mid-Market,2024-05-04
3563,Ireland,SMB,2023-05-18
3564,UK,SMB,2024-06-15
3565,Ireland,SMB,2023-09-07
3566,UK,SMB,2023-09-22
3567,UK,SMB,2024-09-01
3568,UK,SMB,2024-03-04
3569,Germany,SMB,2023-09-14
3570,Spain,Mid-Market,2023-05-29
3571,UK,Mid-Market,2024-09-19
3572,Ireland,Mid-Market,2023-12-21
3573,UK,SMB,2023-10-30
3574,UK,SMB,2023-06-11
3575,Ireland,Mid-Market,2023-03-25
3576,Spain,SMB,2024-06-06
3577,Ireland,Mid-Market,2023-01-13
3578,France,Mid-Market,2023-07-13
3579,Ireland,Mid-Market,2023-10-06
3580,Germany,Enterprise,2024-01-02
3581,France,SMB,2023-01-23
3582,France,SMB,2023-06-04
3583,Ireland,Mid-Market,2024-08-14
3584,UK,SMB,2023-06-01
3585,France,Mid-Market,2023-08-18
3586,Spain,Mid-Market,2023-12-29
3587,Germany,SMB,2023-04-26
3588,Spain,Mid-Market,2023-04-21
3589,Spain,SMB,2024-09-27
3590,Spain,Enterprise,2023-11-26
3591,Spain,Mid-Market,2023-04-04
3592,Ireland,SMB,2023-09-24
3593,Germany,Mid-Market,2024-10-12
3594,UK,SMB,2023-09-24
3595,UK,SMB,2024-07-25
3596,France,SMB,2023-04-20
3597,France,Enterprise,2023-07-09
3598,France,SMB,2023-06-21
3599,Spain,Mid-Market,2023-02-24
3600,Germany,SMB,2024-02-17
3601,UK,Mid-Market,2023-02-09
3602,Spain,Mid-Market,2023-04-01
3603,France,Mid-Market,2023-09-27
3604,France,Mid-Market,2024-11-07
3605,Ireland,SMB,2024-08-29
3606,Germany,Enterprise,2023-12-19
3607,Spain,Enterprise,2023-09-05
3608,Ireland,SMB,2023-12-23
3609,Germany,SMB,2023-11-02
3610,France,SMB,2024-01-15
3611,Ireland,SMB,2024-09-01
3612,UK,SMB,2023-09-19
3613,Spain,Mid-Market,2023-12-09
3614,UK,Mid-Market,2023-05-13
3615,Germany,SMB,2023-11-17
3616,UK,SMB,2023-08-20
3617,France,Mid-Market,2023-07-20
3618,Germany,SMB,2024-04-16
3619,Spain,SMB,2023-11-01
3620,France,SMB,2023-12-07
3621,Spain,Mid-Market,2024-08-02
3622,France,SMB,2023-10-18
3623,France,Mid-Market,2023-08-02
3624,Germany,SMB,2023-10-01
3625,Ireland,Enterprise,2024-04-08
3626,France,SMB,2024-07-04
3627,UK,SMB,2023-08-27
3628,Spain,SMB,2023-05-27
3629,UK,Mid-Market,2023-04-17
3630,Ireland,SMB,2023-08-15
3631,UK,Mid-Market,2023-06-07
3632,Ireland,SMB,2023-11-23
3633,Ireland,SMB,2023-09-06
3634,Germany,Mid-Market,2024-02-17
3635,Spain,SMB,2024-10-23
3636,Ireland,SMB,2023-09-13
3637,France,SMB,2024-01-15
3638,Spain,SMB,2024-07-15
3639,France,SMB,2023-01-30
3640,Ireland,Mid-Market,2023-08-30
3641,Germany,SMB,2023-07-18
3642,Spain,SMB,2023-08-25
3643,UK,Mid-Market,2024-06-16
3644,Germany,Mid-Market,2024-09-02
3645,UK,Mid-Market,2023-07-21
3646,Germany,SMB,2024-11-03
3647,Spain,Mid-Market,2024-08-02
3648,Spain,Enterprise,2023-01-07
3649,Germany,SMB,2024-02-22
3650,UK,SMB,2023-03-07
3651,France,SMB,2023-11-23
3652,UK,SMB,2023-05-04
3653,Ireland,Mid-Market,2024-06-24
3654,Spain,SMB,2024-04-16
3655,France,SMB,2023-11-09
3656,Ireland,Mid-Market,2023-05-25
3657,UK,SMB,2023-02-14
3658,Ireland,SMB,2023-10-28
3659,Germany,SMB,2024-07-05
3660,Spain,SMB,2023-01-06
3661,Spain,SMB,2023-07-24
3662,France,Enterprise,2024-11-07
3663,Ireland,SMB,2024-09-16
3664,France,SMB,2024-01-22
3665,Ireland,Mid-Market,2024-10-08
3666,Germany,SMB,2023-02-22
3667,Germany,Mid-Market,2023-02-28
3668,France,Mid-Market,2023-06-25
3669,France,Mid-Market,2023-12-20
3670,France,Mid-Market,2024-06-19
3671,Germany,SMB,2023-04-22
3672,France,Mid-Market,2024-08-30
3673,Spain,Mid-Market,2023-08-18
3674,Spain,SMB,2023-06-01
3675,Germany,SMB,2023-08-06
3676,Spain,Enterprise,2024-09-01
3677,Spain,Mid-Market,2024-09-06
3678,Germany,SMB,2023-03-12
3679,France,SMB,2023-01-23
3680,UK,SMB,2023-12-30
3681,Spain,SMB,2024-06-18
3682,UK,Mid-Market,2024-06-15
3683,Germany,SMB,2024-09-26
3684,Ireland,SMB,2023-05-17
3685,Ireland,SMB,2023-09-20
3686,France,SMB,2024-06-02
3687,Spain,Mid-Market,2023-05-22
3688,Spain,SMB,2024-09-23
3689,Spain,SMB,2023-03-03
3690,France,SMB,2023-03-12
3691,France,Mid-Market,2024-06-12
3692,Spain,Mid-Market,2023-10-28
3693,UK,Enterprise,2024-01-15
3694,Spain,SMB,2023-10-11
3695,Ireland,SMB,2024-08-25
3696,Germany,SMB,2024-09-09
3697,Ireland,Enterprise,2024-01-08
3698,France,Mid-Market,2024-03-18
3699,Ireland,SMB,2023-12-30
3700,Spain,SMB,2023-03-11
3701,Germany,Mid-Market,2023-01-03
3702,France,SMB,2023-02-26
3703,Germany,SMB,2023-02-10
3704,UK,SMB,2023-07-28
3705,Spain,SMB,2024-08-26
3706,Ireland,Mid-Market,2023-09-26
3707,UK,SMB,2024-07-17
3708,UK,SMB,2024-05-02
3709,Spain,SMB,2023-05-24
3710,France,SMB,2024-07-09
3711,Spain,SMB,2024-01-01
3712,Ireland,SMB,2024-10-24
3713,Germany,SMB,2024-09-14
3714,Spain,Mid-Market,2023-08-16
3715,UK,Mid-Market,2024-11-18
3716,France,Mid-Market,2023-12-27
3717,UK,SMB,2023-02-05
3718,UK,Mid-Market,2023-02-15
3719,Spain,SMB,2024-08-16
3720,Spain,Enterprise,2023-04-03
3721,Germany,Mid-Market,2023-08-25
3722,Germany,Enterprise,2023-05-10
3723,Ireland,Mid-Market,2024-08-15
3724,Spain,Mid-Market,2023-10-15
3725,Ireland,Mid-Market,2024-05-13
3726,Spain,Mid-Market,2023-12-16
3727,Spain,Mid-Market,2024-05-15
3728,Ireland,Mid-Market,2024-10-01
3729,Spain,Mid-Market,2023-11-23
3730,Germany,Mid-Market,2023-11-17
3731,France,Mid-Market,2024-11-05
3732,Spain,Enterprise,2023-07-01
3733,UK,Enterprise,2024-11-26
3734,France,SMB,2024-08-12
3735,Spain,Mid-Market,2024-04-03
3736,Ireland,SMB,2023-11-14
3737,UK,SMB,2024-07-14
3738,Spain,SMB,2024-04-23
3739,Ireland,Mid-Market,2023-03-08
3740,Ireland,SMB,2023-10-27
3741,France,SMB,2023-10-21
3742,Spain,SMB,2024-04-14
3743,UK,SMB,2024-06-12
3744,Spain,SMB,2023-05-25
3745,Spain,Enterprise,2024-09-10
3746,Spain,Mid-Market,2024-07-12
3747,Ireland,SMB,2023-04-05
3748,Ireland,SMB,2024-10-17
3749,Ireland,SMB,2024-08-28
3750,Ireland,SMB,2023-05-05
3751,Germany,Mid-Market,2024-02-02
3752,UK,Mid-Market,2024-01-30
3753,France,Enterprise,2024-03-23
3754,Ireland,SMB,2024-03-21
3755,France,Enterprise,2024-03-23
3756,Spain,SMB,2024-08-07
3757,Ireland,SMB,2024-11-30
3758,Ireland,SMB,2024-07-19
3759,UK,SMB,2023-09-13
3760,Spain,SMB,2023-02-19
3761,Spain,SMB,2023-01-31
3762,France,SMB,2023-02-06
3763,France,SMB,2023-05-20
3764,France,Mid-Market,2024-06-12
3765,UK,SMB,2024-08-04
3766,Ireland,SMB,2023-01-16
3767,Germany,SMB,2023-08-03
3768,UK,SMB,2023-07-01
3769,UK,SMB,2023-06-15
3770,Ireland,SMB,2024-08-29
3771,France,SMB,2024-04-10
3772,UK,SMB,2023-07-10
3773,Spain,SMB,2024-05-24
3774,Spain,SMB,2024-11-21
3775,Germany,SMB,2023-08-07
3776,Spain,SMB,2023-08-13
3777,Spain,SMB,2023-07-03
3778,Germany,Mid-Market,2024-06-13
3779,Germany,Mid-Market,2023-12-11
3780,France,Enterprise,2024-07-06
3781,UK,Enterprise,2023-07-19
3782,UK,Enterprise,2024-02-03
3783,Spain,Mid-Market,2024-04-03
3784,Spain,SMB,2024-07-08
3785,Germany,Mid-Market,2024-03-03
3786,Germany,SMB,2024-04-30
3787,France,SMB,2024-11-29
3788,Spain,Mid-Market,2023-10-17
3789,Ireland,SMB,2023-08-27
3790,Spain,SMB,2024-04-21
3791,Ireland,SMB,2024-11-15
3792,France,Mid-Market,2024-09-12
3793,Spain,SMB,2024-06-18
3794,Germany,SMB,2024-10-12
